month,asset,weight,Strategy
2024-01,EEM,0.0,12M momentum top-k portfolio
2024-02,EEM,0.0,12M momentum top-k portfolio
2024-03,EEM,0.0,12M momentum top-k portfolio
2024-04,EEM,0.0,12M momentum top-k portfolio
2024-05,EEM,0.0,12M momentum top-k portfolio
2024-06,EEM,0.0,12M momentum top-k portfolio
2024-07,EEM,0.0,12M momentum top-k portfolio
2024-08,EEM,0.0,12M momentum top-k portfolio
2024-09,EEM,0.0,12M momentum top-k portfolio
2024-10,EEM,0.0,12M momentum top-k portfolio
2024-11,EEM,0.0,12M momentum top-k portfolio
2024-12,EEM,0.0,12M momentum top-k portfolio
2025-01,EEM,0.0,12M momentum top-k portfolio
2025-02,EEM,0.0,12M momentum top-k portfolio
2025-03,EEM,0.3333333333333333,12M momentum top-k portfolio
2025-04,EEM,0.0,12M momentum top-k portfolio
2025-05,EEM,0.0,12M momentum top-k portfolio
2025-06,EEM,0.0,12M momentum top-k portfolio
2025-07,EEM,0.0,12M momentum top-k portfolio
2025-08,EEM,0.0,12M momentum top-k portfolio
2025-09,EEM,0.0,12M momentum top-k portfolio
2025-10,EEM,0.3333333333333333,12M momentum top-k portfolio
2025-11,EEM,0.3333333333333333,12M momentum top-k portfolio
2025-12,EEM,0.3333333333333333,12M momentum top-k portfolio
2026-01,EEM,0.3333333333333333,12M momentum top-k portfolio
2026-02,EEM,0.3333333333333333,12M momentum top-k portfolio
2026-03,EEM,0.3333333333333333,12M momentum top-k portfolio
2020-01,EFA,0.0,12M momentum top-k portfolio
2020-02,EFA,0.0,12M momentum top-k portfolio
2020-03,EFA,0.0,12M momentum top-k portfolio
2020-04,EFA,0.0,12M momentum top-k portfolio
2020-05,EFA,0.0,12M momentum top-k portfolio
2020-06,EFA,0.0,12M momentum top-k portfolio
2020-07,EFA,0.0,12M momentum top-k portfolio
2020-08,EFA,0.0,12M momentum top-k portfolio
2020-09,EFA,0.0,12M momentum top-k portfolio
2020-10,EFA,0.0,12M momentum top-k portfolio
2020-11,EFA,0.0,12M momentum top-k portfolio
2020-12,EFA,0.0,12M momentum top-k portfolio
2021-01,EFA,0.0,12M momentum top-k portfolio
2021-02,EFA,0.0,12M momentum top-k portfolio
2021-03,EFA,0.0,12M momentum top-k portfolio
2021-04,EFA,0.0,12M momentum top-k portfolio
2021-05,EFA,0.0,12M momentum top-k portfolio
2021-06,EFA,0.0,12M momentum top-k portfolio
2021-07,EFA,0.0,12M momentum top-k portfolio
2021-08,EFA,0.0,12M momentum top-k portfolio
2021-09,EFA,0.0,12M momentum top-k portfolio
2021-10,EFA,0.0,12M momentum top-k portfolio
2021-11,EFA,0.0,12M momentum top-k portfolio
2021-12,EFA,0.0,12M momentum top-k portfolio
2022-01,EFA,0.0,12M momentum top-k portfolio
2022-02,EFA,0.0,12M momentum top-k portfolio
2022-03,EFA,0.0,12M momentum top-k portfolio
2022-04,EFA,0.0,12M momentum top-k portfolio
2022-05,EFA,0.0,12M momentum top-k portfolio
2022-06,EFA,0.0,12M momentum top-k portfolio
2022-07,EFA,0.0,12M momentum top-k portfolio
2022-08,EFA,0.0,12M momentum top-k portfolio
2022-09,EFA,0.0,12M momentum top-k portfolio
2022-10,EFA,0.0,12M momentum top-k portfolio
2022-11,EFA,0.0,12M momentum top-k portfolio
2022-12,EFA,0.0,12M momentum top-k portfolio
2023-01,EFA,0.0,12M momentum top-k portfolio
2023-02,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-03,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-04,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-05,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-06,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-07,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-08,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-09,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-10,EFA,0.3333333333333333,12M momentum top-k portfolio
2023-11,EFA,0.0,12M momentum top-k portfolio
2023-12,EFA,0.0,12M momentum top-k portfolio
2024-01,EFA,0.0,12M momentum top-k portfolio
2024-02,EFA,0.0,12M momentum top-k portfolio
2024-03,EFA,0.0,12M momentum top-k portfolio
2024-04,EFA,0.0,12M momentum top-k portfolio
2024-05,EFA,0.0,12M momentum top-k portfolio
2024-06,EFA,0.0,12M momentum top-k portfolio
2024-07,EFA,0.0,12M momentum top-k portfolio
2024-08,EFA,0.0,12M momentum top-k portfolio
2024-09,EFA,0.0,12M momentum top-k portfolio
2024-10,EFA,0.0,12M momentum top-k portfolio
2024-11,EFA,0.0,12M momentum top-k portfolio
2024-12,EFA,0.0,12M momentum top-k portfolio
2025-01,EFA,0.0,12M momentum top-k portfolio
2025-02,EFA,0.0,12M momentum top-k portfolio
2025-03,EFA,0.0,12M momentum top-k portfolio
2025-04,EFA,0.3333333333333333,12M momentum top-k portfolio
2025-05,EFA,0.0,12M momentum top-k portfolio
2025-06,EFA,0.3333333333333333,12M momentum top-k portfolio
2025-07,EFA,0.0,12M momentum top-k portfolio
2025-08,EFA,0.0,12M momentum top-k portfolio
2025-09,EFA,0.0,12M momentum top-k portfolio
2025-10,EFA,0.0,12M momentum top-k portfolio
2025-11,EFA,0.3333333333333333,12M momentum top-k portfolio
2025-12,EFA,0.3333333333333333,12M momentum top-k portfolio
2026-01,EFA,0.3333333333333333,12M momentum top-k portfolio
2026-02,EFA,0.3333333333333333,12M momentum top-k portfolio
2026-03,EFA,0.0,12M momentum top-k portfolio
2020-01,GLD,0.0,12M momentum top-k portfolio
2020-02,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-03,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-04,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-05,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-06,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-07,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-08,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-09,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-10,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-11,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-12,GLD,0.3333333333333333,12M momentum top-k portfolio
2021-01,GLD,0.0,12M momentum top-k portfolio
2021-02,GLD,0.0,12M momentum top-k portfolio
2021-03,GLD,0.0,12M momentum top-k portfolio
2021-04,GLD,0.0,12M momentum top-k portfolio
2021-05,GLD,0.0,12M momentum top-k portfolio
2021-06,GLD,0.0,12M momentum top-k portfolio
2021-07,GLD,0.0,12M momentum top-k portfolio
2021-08,GLD,0.0,12M momentum top-k portfolio
2021-09,GLD,0.0,12M momentum top-k portfolio
2021-10,GLD,0.0,12M momentum top-k portfolio
2021-11,GLD,0.0,12M momentum top-k portfolio
2021-12,GLD,0.0,12M momentum top-k portfolio
2022-01,GLD,0.0,12M momentum top-k portfolio
2022-02,GLD,0.0,12M momentum top-k portfolio
2022-03,GLD,0.0,12M momentum top-k portfolio
2022-04,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-05,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-06,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-07,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-08,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-09,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-10,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-11,GLD,0.3333333333333333,12M momentum top-k portfolio
2022-12,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-01,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-02,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-03,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-04,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-05,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-06,GLD,0.0,12M momentum top-k portfolio
2023-07,GLD,0.0,12M momentum top-k portfolio
2023-08,GLD,0.0,12M momentum top-k portfolio
2023-09,GLD,0.0,12M momentum top-k portfolio
2023-10,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-11,GLD,0.3333333333333333,12M momentum top-k portfolio
2023-12,GLD,0.0,12M momentum top-k portfolio
2024-01,GLD,0.0,12M momentum top-k portfolio
2024-02,GLD,0.0,12M momentum top-k portfolio
2024-03,GLD,0.0,12M momentum top-k portfolio
2024-04,GLD,0.0,12M momentum top-k portfolio
2024-05,GLD,0.0,12M momentum top-k portfolio
2024-06,GLD,0.0,12M momentum top-k portfolio
2024-07,GLD,0.3333333333333333,12M momentum top-k portfolio
2024-08,GLD,0.3333333333333333,12M momentum top-k portfolio
2024-09,GLD,0.3333333333333333,12M momentum top-k portfolio
2024-10,GLD,0.0,12M momentum top-k portfolio
2024-11,GLD,0.0,12M momentum top-k portfolio
2024-12,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-01,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-02,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-03,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-04,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-05,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-06,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-07,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-08,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-09,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-10,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-11,GLD,0.3333333333333333,12M momentum top-k portfolio
2025-12,GLD,0.3333333333333333,12M momentum top-k portfolio
2026-01,GLD,0.3333333333333333,12M momentum top-k portfolio
2026-02,GLD,0.3333333333333333,12M momentum top-k portfolio
2026-03,GLD,0.3333333333333333,12M momentum top-k portfolio
2020-01,IEF,0.0,12M momentum top-k portfolio
2020-02,IEF,0.0,12M momentum top-k portfolio
2020-03,IEF,0.3333333333333333,12M momentum top-k portfolio
2020-04,IEF,0.3333333333333333,12M momentum top-k portfolio
2020-05,IEF,0.0,12M momentum top-k portfolio
2020-06,IEF,0.0,12M momentum top-k portfolio
2020-07,IEF,0.0,12M momentum top-k portfolio
2020-08,IEF,0.0,12M momentum top-k portfolio
2020-09,IEF,0.0,12M momentum top-k portfolio
2020-10,IEF,0.0,12M momentum top-k portfolio
2020-11,IEF,0.0,12M momentum top-k portfolio
2020-12,IEF,0.0,12M momentum top-k portfolio
2021-01,IEF,0.0,12M momentum top-k portfolio
2021-02,IEF,0.0,12M momentum top-k portfolio
2021-03,IEF,0.0,12M momentum top-k portfolio
2021-04,IEF,0.0,12M momentum top-k portfolio
2021-05,IEF,0.0,12M momentum top-k portfolio
2021-06,IEF,0.0,12M momentum top-k portfolio
2021-07,IEF,0.0,12M momentum top-k portfolio
2021-08,IEF,0.0,12M momentum top-k portfolio
2021-09,IEF,0.0,12M momentum top-k portfolio
2021-10,IEF,0.0,12M momentum top-k portfolio
2021-11,IEF,0.0,12M momentum top-k portfolio
2021-12,IEF,0.0,12M momentum top-k portfolio
2022-01,IEF,0.0,12M momentum top-k portfolio
2022-02,IEF,0.0,12M momentum top-k portfolio
2022-03,IEF,0.0,12M momentum top-k portfolio
2022-04,IEF,0.0,12M momentum top-k portfolio
2022-05,IEF,0.0,12M momentum top-k portfolio
2022-06,IEF,0.3333333333333333,12M momentum top-k portfolio
2022-07,IEF,0.0,12M momentum top-k portfolio
2022-08,IEF,0.0,12M momentum top-k portfolio
2022-09,IEF,0.0,12M momentum top-k portfolio
2022-10,IEF,0.0,12M momentum top-k portfolio
2022-11,IEF,0.0,12M momentum top-k portfolio
2022-12,IEF,0.0,12M momentum top-k portfolio
2023-01,IEF,0.0,12M momentum top-k portfolio
2023-02,IEF,0.0,12M momentum top-k portfolio
2023-03,IEF,0.0,12M momentum top-k portfolio
2023-04,IEF,0.0,12M momentum top-k portfolio
2023-05,IEF,0.0,12M momentum top-k portfolio
2023-06,IEF,0.0,12M momentum top-k portfolio
2023-07,IEF,0.0,12M momentum top-k portfolio
2023-08,IEF,0.0,12M momentum top-k portfolio
2023-09,IEF,0.0,12M momentum top-k portfolio
2023-10,IEF,0.0,12M momentum top-k portfolio
2023-11,IEF,0.0,12M momentum top-k portfolio
2023-12,IEF,0.0,12M momentum top-k portfolio
2024-01,IEF,0.0,12M momentum top-k portfolio
2024-02,IEF,0.0,12M momentum top-k portfolio
2024-03,IEF,0.0,12M momentum top-k portfolio
2024-04,IEF,0.0,12M momentum top-k portfolio
2024-05,IEF,0.0,12M momentum top-k portfolio
2024-06,IEF,0.0,12M momentum top-k portfolio
2024-07,IEF,0.0,12M momentum top-k portfolio
2024-08,IEF,0.0,12M momentum top-k portfolio
2024-09,IEF,0.0,12M momentum top-k portfolio
2024-10,IEF,0.0,12M momentum top-k portfolio
2024-11,IEF,0.0,12M momentum top-k portfolio
2024-12,IEF,0.0,12M momentum top-k portfolio
2025-01,IEF,0.0,12M momentum top-k portfolio
2025-02,IEF,0.0,12M momentum top-k portfolio
2025-03,IEF,0.0,12M momentum top-k portfolio
2025-04,IEF,0.0,12M momentum top-k portfolio
2025-05,IEF,0.0,12M momentum top-k portfolio
2025-06,IEF,0.0,12M momentum top-k portfolio
2025-07,IEF,0.0,12M momentum top-k portfolio
2025-08,IEF,0.0,12M momentum top-k portfolio
2025-09,IEF,0.0,12M momentum top-k portfolio
2025-10,IEF,0.0,12M momentum top-k portfolio
2025-11,IEF,0.0,12M momentum top-k portfolio
2025-12,IEF,0.0,12M momentum top-k portfolio
2026-01,IEF,0.0,12M momentum top-k portfolio
2026-02,IEF,0.0,12M momentum top-k portfolio
2026-03,IEF,0.0,12M momentum top-k portfolio
2020-01,IWM,0.0,12M momentum top-k portfolio
2020-02,IWM,0.0,12M momentum top-k portfolio
2020-03,IWM,0.0,12M momentum top-k portfolio
2020-04,IWM,0.0,12M momentum top-k portfolio
2020-05,IWM,0.0,12M momentum top-k portfolio
2020-06,IWM,0.0,12M momentum top-k portfolio
2020-07,IWM,0.0,12M momentum top-k portfolio
2020-08,IWM,0.0,12M momentum top-k portfolio
2020-09,IWM,0.0,12M momentum top-k portfolio
2020-10,IWM,0.0,12M momentum top-k portfolio
2020-11,IWM,0.0,12M momentum top-k portfolio
2020-12,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-01,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-02,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-03,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-04,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-05,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-06,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-07,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-08,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-09,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-10,IWM,0.3333333333333333,12M momentum top-k portfolio
2021-11,IWM,0.0,12M momentum top-k portfolio
2021-12,IWM,0.0,12M momentum top-k portfolio
2022-01,IWM,0.0,12M momentum top-k portfolio
2022-02,IWM,0.0,12M momentum top-k portfolio
2022-03,IWM,0.0,12M momentum top-k portfolio
2022-04,IWM,0.0,12M momentum top-k portfolio
2022-05,IWM,0.0,12M momentum top-k portfolio
2022-06,IWM,0.0,12M momentum top-k portfolio
2022-07,IWM,0.0,12M momentum top-k portfolio
2022-08,IWM,0.0,12M momentum top-k portfolio
2022-09,IWM,0.0,12M momentum top-k portfolio
2022-10,IWM,0.0,12M momentum top-k portfolio
2022-11,IWM,0.0,12M momentum top-k portfolio
2022-12,IWM,0.0,12M momentum top-k portfolio
2023-01,IWM,0.3333333333333333,12M momentum top-k portfolio
2023-02,IWM,0.0,12M momentum top-k portfolio
2023-03,IWM,0.0,12M momentum top-k portfolio
2023-04,IWM,0.0,12M momentum top-k portfolio
2023-05,IWM,0.0,12M momentum top-k portfolio
2023-06,IWM,0.0,12M momentum top-k portfolio
2023-07,IWM,0.0,12M momentum top-k portfolio
2023-08,IWM,0.0,12M momentum top-k portfolio
2023-09,IWM,0.0,12M momentum top-k portfolio
2023-10,IWM,0.0,12M momentum top-k portfolio
2023-11,IWM,0.0,12M momentum top-k portfolio
2023-12,IWM,0.3333333333333333,12M momentum top-k portfolio
2024-01,IWM,0.0,12M momentum top-k portfolio
2024-02,IWM,0.0,12M momentum top-k portfolio
2024-03,IWM,0.0,12M momentum top-k portfolio
2024-04,IWM,0.0,12M momentum top-k portfolio
2024-05,IWM,0.0,12M momentum top-k portfolio
2024-06,IWM,0.0,12M momentum top-k portfolio
2024-07,IWM,0.0,12M momentum top-k portfolio
2024-08,IWM,0.0,12M momentum top-k portfolio
2024-09,IWM,0.0,12M momentum top-k portfolio
2024-10,IWM,0.0,12M momentum top-k portfolio
2024-11,IWM,0.3333333333333333,12M momentum top-k portfolio
2024-12,IWM,0.0,12M momentum top-k portfolio
2025-01,IWM,0.0,12M momentum top-k portfolio
2025-02,IWM,0.0,12M momentum top-k portfolio
2025-03,IWM,0.0,12M momentum top-k portfolio
2025-04,IWM,0.0,12M momentum top-k portfolio
2025-05,IWM,0.0,12M momentum top-k portfolio
2025-06,IWM,0.0,12M momentum top-k portfolio
2025-07,IWM,0.0,12M momentum top-k portfolio
2025-08,IWM,0.0,12M momentum top-k portfolio
2025-09,IWM,0.0,12M momentum top-k portfolio
2025-10,IWM,0.0,12M momentum top-k portfolio
2025-11,IWM,0.0,12M momentum top-k portfolio
2025-12,IWM,0.0,12M momentum top-k portfolio
2026-01,IWM,0.0,12M momentum top-k portfolio
2026-02,IWM,0.0,12M momentum top-k portfolio
2026-03,IWM,0.0,12M momentum top-k portfolio
2020-01,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-02,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-03,QQQ,0.0,12M momentum top-k portfolio
2020-04,QQQ,0.0,12M momentum top-k portfolio
2020-05,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-06,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-07,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-08,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-09,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-10,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-11,QQQ,0.3333333333333333,12M momentum top-k portfolio
2020-12,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-01,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-02,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-03,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-04,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-05,QQQ,0.0,12M momentum top-k portfolio
2021-06,QQQ,0.0,12M momentum top-k portfolio
2021-07,QQQ,0.0,12M momentum top-k portfolio
2021-08,QQQ,0.0,12M momentum top-k portfolio
2021-09,QQQ,0.0,12M momentum top-k portfolio
2021-10,QQQ,0.0,12M momentum top-k portfolio
2021-11,QQQ,0.3333333333333333,12M momentum top-k portfolio
2021-12,QQQ,0.0,12M momentum top-k portfolio
2022-01,QQQ,0.0,12M momentum top-k portfolio
2022-02,QQQ,0.0,12M momentum top-k portfolio
2022-03,QQQ,0.0,12M momentum top-k portfolio
2022-04,QQQ,0.0,12M momentum top-k portfolio
2022-05,QQQ,0.0,12M momentum top-k portfolio
2022-06,QQQ,0.0,12M momentum top-k portfolio
2022-07,QQQ,0.0,12M momentum top-k portfolio
2022-08,QQQ,0.0,12M momentum top-k portfolio
2022-09,QQQ,0.0,12M momentum top-k portfolio
2022-10,QQQ,0.0,12M momentum top-k portfolio
2022-11,QQQ,0.0,12M momentum top-k portfolio
2022-12,QQQ,0.0,12M momentum top-k portfolio
2023-01,QQQ,0.0,12M momentum top-k portfolio
2023-02,QQQ,0.0,12M momentum top-k portfolio
2023-03,QQQ,0.0,12M momentum top-k portfolio
2023-04,QQQ,0.0,12M momentum top-k portfolio
2023-05,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-06,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-07,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-08,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-09,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-10,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-11,QQQ,0.3333333333333333,12M momentum top-k portfolio
2023-12,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-01,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-02,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-03,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-04,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-05,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-06,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-07,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-08,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-09,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-10,QQQ,0.3333333333333333,12M momentum top-k portfolio
2024-11,QQQ,0.0,12M momentum top-k portfolio
2024-12,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-01,QQQ,0.0,12M momentum top-k portfolio
2025-02,QQQ,0.0,12M momentum top-k portfolio
2025-03,QQQ,0.0,12M momentum top-k portfolio
2025-04,QQQ,0.0,12M momentum top-k portfolio
2025-05,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-06,QQQ,0.0,12M momentum top-k portfolio
2025-07,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-08,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-09,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-10,QQQ,0.3333333333333333,12M momentum top-k portfolio
2025-11,QQQ,0.0,12M momentum top-k portfolio
2025-12,QQQ,0.0,12M momentum top-k portfolio
2026-01,QQQ,0.0,12M momentum top-k portfolio
2026-02,QQQ,0.0,12M momentum top-k portfolio
2026-03,QQQ,0.0,12M momentum top-k portfolio
2020-01,SPY,0.3333333333333333,12M momentum top-k portfolio
2020-02,SPY,0.0,12M momentum top-k portfolio
2020-03,SPY,0.0,12M momentum top-k portfolio
2020-04,SPY,0.0,12M momentum top-k portfolio
2020-05,SPY,0.0,12M momentum top-k portfolio
2020-06,SPY,0.0,12M momentum top-k portfolio
2020-07,SPY,0.0,12M momentum top-k portfolio
2020-08,SPY,0.3333333333333333,12M momentum top-k portfolio
2020-09,SPY,0.3333333333333333,12M momentum top-k portfolio
2020-10,SPY,0.0,12M momentum top-k portfolio
2020-11,SPY,0.0,12M momentum top-k portfolio
2020-12,SPY,0.0,12M momentum top-k portfolio
2021-01,SPY,0.0,12M momentum top-k portfolio
2021-02,SPY,0.0,12M momentum top-k portfolio
2021-03,SPY,0.0,12M momentum top-k portfolio
2021-04,SPY,0.0,12M momentum top-k portfolio
2021-05,SPY,0.0,12M momentum top-k portfolio
2021-06,SPY,0.0,12M momentum top-k portfolio
2021-07,SPY,0.0,12M momentum top-k portfolio
2021-08,SPY,0.0,12M momentum top-k portfolio
2021-09,SPY,0.0,12M momentum top-k portfolio
2021-10,SPY,0.0,12M momentum top-k portfolio
2021-11,SPY,0.0,12M momentum top-k portfolio
2021-12,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-01,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-02,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-03,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-04,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-05,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-06,SPY,0.0,12M momentum top-k portfolio
2022-07,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-08,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-09,SPY,0.3333333333333333,12M momentum top-k portfolio
2022-10,SPY,0.0,12M momentum top-k portfolio
2022-11,SPY,0.0,12M momentum top-k portfolio
2022-12,SPY,0.0,12M momentum top-k portfolio
2023-01,SPY,0.0,12M momentum top-k portfolio
2023-02,SPY,0.0,12M momentum top-k portfolio
2023-03,SPY,0.0,12M momentum top-k portfolio
2023-04,SPY,0.0,12M momentum top-k portfolio
2023-05,SPY,0.0,12M momentum top-k portfolio
2023-06,SPY,0.3333333333333333,12M momentum top-k portfolio
2023-07,SPY,0.0,12M momentum top-k portfolio
2023-08,SPY,0.3333333333333333,12M momentum top-k portfolio
2023-09,SPY,0.0,12M momentum top-k portfolio
2023-10,SPY,0.0,12M momentum top-k portfolio
2023-11,SPY,0.3333333333333333,12M momentum top-k portfolio
2023-12,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-01,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-02,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-03,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-04,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-05,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-06,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-07,SPY,0.0,12M momentum top-k portfolio
2024-08,SPY,0.0,12M momentum top-k portfolio
2024-09,SPY,0.0,12M momentum top-k portfolio
2024-10,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-11,SPY,0.3333333333333333,12M momentum top-k portfolio
2024-12,SPY,0.0,12M momentum top-k portfolio
2025-01,SPY,0.3333333333333333,12M momentum top-k portfolio
2025-02,SPY,0.3333333333333333,12M momentum top-k portfolio
2025-03,SPY,0.0,12M momentum top-k portfolio
2025-04,SPY,0.0,12M momentum top-k portfolio
2025-05,SPY,0.0,12M momentum top-k portfolio
2025-06,SPY,0.0,12M momentum top-k portfolio
2025-07,SPY,0.0,12M momentum top-k portfolio
2025-08,SPY,0.0,12M momentum top-k portfolio
2025-09,SPY,0.0,12M momentum top-k portfolio
2025-10,SPY,0.0,12M momentum top-k portfolio
2025-11,SPY,0.0,12M momentum top-k portfolio
2025-12,SPY,0.0,12M momentum top-k portfolio
2026-01,SPY,0.0,12M momentum top-k portfolio
2026-02,SPY,0.0,12M momentum top-k portfolio
2026-03,SPY,0.0,12M momentum top-k portfolio
2020-01,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-02,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-03,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-04,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-05,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-06,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-07,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-08,TLT,0.0,12M momentum top-k portfolio
2020-09,TLT,0.0,12M momentum top-k portfolio
2020-10,TLT,0.3333333333333333,12M momentum top-k portfolio
2020-11,TLT,0.0,12M momentum top-k portfolio
2020-12,TLT,0.0,12M momentum top-k portfolio
2021-01,TLT,0.0,12M momentum top-k portfolio
2021-02,TLT,0.0,12M momentum top-k portfolio
2021-03,TLT,0.0,12M momentum top-k portfolio
2021-04,TLT,0.0,12M momentum top-k portfolio
2021-05,TLT,0.0,12M momentum top-k portfolio
2021-06,TLT,0.0,12M momentum top-k portfolio
2021-07,TLT,0.0,12M momentum top-k portfolio
2021-08,TLT,0.0,12M momentum top-k portfolio
2021-09,TLT,0.0,12M momentum top-k portfolio
2021-10,TLT,0.0,12M momentum top-k portfolio
2021-11,TLT,0.0,12M momentum top-k portfolio
2021-12,TLT,0.0,12M momentum top-k portfolio
2022-01,TLT,0.0,12M momentum top-k portfolio
2022-02,TLT,0.0,12M momentum top-k portfolio
2022-03,TLT,0.0,12M momentum top-k portfolio
